"TRANSACTION_ID";"DAY";"MONTH";"YEAR";"CREDIT_CARD_NO";"CUST_SSN";"BRANCH_CODE";"TRANSACTION_TYPE";"TRANSACTION_VALUE"
26973;5;1;2018;"4210653345466468";123454864;100;"Entertainment";70.34
26974;26;2;2018;"4210653345466468";123454864;93;"Bills";39.38
26975;19;6;2018;"4210653345466468";123454864;17;"Gas";40.24
26976;18;11;2018;"4210653345466468";123454864;77;"Grocery";11.6
26977;22;5;2018;"4210653345466468";123454864;52;"Education";31.97
26978;14;11;2018;"4210653345466468";123454864;8;"Test";31.79
26979;14;11;2018;"4210653345466468";123454864;80;"Gas";84.28
26980;10;4;2018;"4210653345466468";123454864;28;"Bills";63.97
26981;19;9;2018;"4210653345466468";123454864;168;"Entertainment";90.78
26982;1;3;2018;"4210653345466468";123454864;158;"Healthcare";45.37
26983;15;9;2018;"4210653345466468";123454864;168;"Grocery";3.74
26984;4;5;2018;"4210653345466468";123454864;74;"Healthcare";63.52
26985;28;1;2018;"4210653361214298";123454851;54;"Gas";28.51
26986;7;8;2018;"4210653361214298";123454851;22;"Healthcare";62.19
26987;27;12;2018;"4210653361214298";123454851;37;"Healthcare";57.4
26988;18;7;2018;"4210653361214298";123454851;46;"Gas";69.49
26989;22;12;2018;"4210653361214298";123454851;131;"Education";64.38
26990;19;2;2018;"4210653361214298";123454851;59;"Education";100.22
26991;9;5;2018;"4210653361214298";123454851;14;"Bills";43.44
26992;8;2;2018;"4210653361214298";123454851;48;"Test";5.73
26993;16;5;2018;"4210653361214298";123454851;29;"Grocery";26.06
26994;25;11;2018;"4210653361214298";123454851;114;"Education";12.18
26995;26;9;2018;"4210653361214298";123454851;80;"Test";91.65
26996;22;1;2018;"4210653361214298";123454851;17;"Gas";35.08
26997;20;12;2018;"4210653361214298";123454851;49;"Gas";94.72
26998;23;2;2018;"4210653361214298";123454851;63;"Grocery";99.11
26999;21;6;2018;"4210653361214298";123454851;78;"Test";30.93
27000;17;11;2018;"4210653361214298";123454851;90;"Bills";63.24
27001;7;12;2018;"4210653361214298";123454851;43;"Healthcare";88.74
27002;9;3;2018;"4210653361214298";123454851;1;"Bills";38.71
27003;25;3;2018;"4210653361214298";123454851;51;"Healthcare";69.38
27004;14;8;2018;"4210653361214298";123454851;144;"Healthcare";100.17
27005;19;8;2018;"4210653356030493";123454842;100;"Gas";99.22
27006;28;10;2018;"4210653356030493";123454842;123;"Gas";19.39
27007;25;7;2018;"4210653356030493";123454842;48;"Education";71.07
27008;14;9;2018;"4210653356030493";123454842;2;"Entertainment";55.96
27009;8;2;2018;"4210653356030493";123454842;40;"Entertainment";8.68
27010;3;7;2018;"4210653356030493";123454842;124;"Gas";33.21
27011;22;10;2018;"4210653356030493";123454842;21;"Education";99.6
27012;16;9;2018;"4210653356030493";123454842;170;"Entertainment";100.88
27013;5;3;2018;"4210653356030493";123454842;57;"Test";27.66
27014;22;1;2018;"4210653356030493";123454842;53;"Healthcare";99.62
27015;3;10;2018;"4210653356030493";123454842;23;"Bills";73.73
27016;25;8;2018;"4210653356030493";123454842;26;"Gas";4.05
27017;4;4;2018;"4210653356030493";123454842;104;"Bills";13.64
27018;21;6;2018;"4210653356030493";123454842;17;"Test";71.15
27019;27;11;2018;"4210653356030493";123454842;160;"Education";89.87
27020;19;3;2018;"4210653356030493";123454842;125;"Gas";14.1
27021;18;6;2018;"4210653356030493";123454842;175;"Bills";20.7
27022;1;12;2018;"4210653356030493";123454842;119;"Entertainment";100.01
27023;19;4;2018;"4210653356030493";123454842;67;"Education";96.07
27024;2;3;2018;"4210653356030493";123454842;32;"Gas";33.01
27025;6;2;2018;"4210653356030493";123454842;2;"Bills";24.56
27026;26;11;2018;"4210653356030493";123454842;85;"Bills";59.57
27027;13;6;2018;"4210653356030493";123454842;47;"Bills";33.82
27028;21;7;2018;"4210653356030493";123454842;125;"Education";35.46
27029;5;6;2018;"4210653356030493";123454842;131;"Test";6.5
27030;15;4;2018;"4210653356030493";123454842;29;"Education";42.76
27031;14;1;2018;"4210653356030493";123454842;35;"Gas";60.83
27032;11;12;2018;"4210653356030493";123454842;53;"Bills";52.38
27033;26;12;2018;"4210653356030493";123454842;90;"Gas";74.25
27034;3;4;2018;"4210653356030493";123454842;5;"Entertainment";74.39
27035;18;1;2018;"4210653356030493";123454842;168;"Education";35.4
27036;17;1;2018;"4210653356030493";123454842;12;"Test";62.69
27037;19;9;2018;"4210653356030493";123454842;22;"Education";70.88
27038;15;8;2018;"4210653356030493";123454842;104;"Education";98.19
27039;7;3;2018;"4210653356030493";123454842;95;"Education";84.59
27040;17;6;2018;"4210653356030493";123454842;28;"Grocery";22.29
27041;23;7;2018;"4210653356030493";123454842;136;"Test";68.43
27042;8;10;2018;"4210653356030493";123454842;48;"Entertainment";98.59
27043;11;6;2018;"4210653356030493";123454842;175;"Gas";68.07
27044;8;9;2018;"4210653356030493";123454842;124;"Bills";45.36
27045;26;12;2018;"4210653356030493";123454842;135;"Test";96.21
27046;10;12;2018;"4210653356030493";123454842;56;"Education";8.93
27047;2;5;2018;"4210653356030493";123454842;25;"Education";18.14
27048;16;9;2018;"4210653356030493";123454842;21;"Healthcare";99.58
27049;16;7;2018;"4210653356030493";123454842;114;"Bills";90.79
27050;5;5;2018;"4210653356030493";123454842;49;"Bills";25.22
27051;24;11;2018;"4210653356030493";123454842;10;"Test";78.96
27052;9;2;2018;"4210653356030493";123454842;27;"Gas";42.22
27053;28;11;2018;"4210653356030493";123454842;7;"Healthcare";6.3
27054;6;1;2018;"4210653356030493";123454842;49;"Healthcare";25.49
27055;22;3;2018;"4210653356030493";123454842;9;"Entertainment";34.3
27056;11;6;2018;"4210653356030493";123454842;105;"Healthcare";63.44
27057;4;10;2018;"4210653356030493";123454842;42;"Education";21.92
27058;6;6;2018;"4210653356030493";123454842;72;"Test";83.06
27059;20;4;2018;"4210653356030493";123454842;32;"Bills";3.57
27060;22;1;2018;"4210653356030493";123454842;75;"Education";30.24
27061;1;9;2018;"4210653356030493";123454842;192;"Healthcare";41.23
27062;28;3;2018;"4210653356030493";123454842;50;"Education";24.09
27063;1;2;2018;"4210653356030493";123454842;66;"Test";74.48
27064;22;2;2018;"4210653356030493";123454842;80;"Bills";5.61
27065;7;12;2018;"4210653356030493";123454842;66;"Entertainment";72.98
27066;25;10;2018;"4210653356030493";123454842;145;"Education";53.13
27067;3;3;2018;"4210653356030493";123454842;115;"Gas";85.39
27068;5;9;2018;"4210653356030493";123454842;20;"Entertainment";79.28
27069;25;11;2018;"4210653356030493";123454842;47;"Healthcare";21.07
27070;11;8;2018;"4210653356030493";123454842;89;"Gas";36.58
27071;5;11;2018;"4210653356030493";123454842;17;"Entertainment";90.24
27072;13;7;2018;"4210653356030493";123454842;11;"Test";82.34
27073;7;6;2018;"4210653356030493";123454842;57;"Test";76.55
27074;8;12;2018;"4210653356030493";123454842;118;"Education";34.83
27075;18;2;2018;"4210653356030493";123454842;188;"Entertainment";43.87
27076;9;12;2018;"4210653356030493";123454842;31;"Entertainment";45.54
27077;3;11;2018;"4210653356030493";123454842;2;"Gas";94.97
27078;9;2;2018;"4210653356030493";123454842;168;"Entertainment";13.59
27079;6;9;2018;"4210653356030493";123454842;125;"Bills";75.5
27080;10;4;2018;"4210653356030493";123454842;119;"Entertainment";57.7
27081;3;4;2018;"4210653356030493";123454842;47;"Gas";18.25
27082;8;8;2018;"4210653356030493";123454842;99;"Entertainment";85.62
27083;21;8;2018;"4210653356030493";123454842;38;"Education";27.45
27084;4;8;2018;"4210653356030493";123454842;25;"Entertainment";64.5
27085;9;2;2018;"4210653356030493";123454842;175;"Entertainment";38.06
27086;19;5;2018;"4210653356030493";123454842;10;"Gas";85.93
27087;11;5;2018;"4210653356030493";123454842;49;"Entertainment";61.51
27088;13;12;2018;"4210653356030493";123454842;89;"Healthcare";49.08
27089;2;4;2018;"4210653356030493";123454842;29;"Healthcare";94.9
27090;24;10;2018;"4210653397569102";123454839;4;"Test";90.1
27091;24;2;2018;"4210653397569102";123454839;178;"Bills";55.35
27092;25;1;2018;"4210653397569102";123454839;54;"Bills";38.11
27093;23;3;2018;"4210653397569102";123454839;104;"Gas";87.83
27094;3;7;2018;"4210653397569102";123454839;11;"Grocery";46.03
27095;18;6;2018;"4210653397569102";123454839;81;"Healthcare";11.19
27096;22;3;2018;"4210653397569102";123454839;149;"Bills";15.26
27097;1;4;2018;"4210653397569102";123454839;53;"Healthcare";20.63
27098;16;4;2018;"4210653397569102";123454839;45;"Test";34.92
27099;9;11;2018;"4210653397569102";123454839;24;"Education";71.86
27100;7;7;2018;"4210653397569102";123454839;45;"Gas";44.93
27101;20;2;2018;"4210653397569102";123454839;70;"Gas";13.07
27102;10;10;2018;"4210653397569102";123454839;17;"Test";10.17
27103;16;5;2018;"4210653397569102";123454839;76;"Education";84.44
27104;5;9;2018;"4210653397569102";123454839;121;"Healthcare";95.85
27105;23;2;2018;"4210653397569102";123454839;173;"Grocery";74.22
27106;20;6;2018;"4210653397569102";123454839;10;"Gas";48.7
27107;27;3;2018;"4210653397569102";123454839;29;"Education";84.53
27108;28;11;2018;"4210653397569102";123454839;66;"Grocery";1.18
27109;25;12;2018;"4210653397569102";123454839;80;"Gas";25.63
27110;7;8;2018;"4210653397569102";123454839;14;"Gas";84.42
27111;20;10;2018;"4210653397569102";123454839;26;"Entertainment";67.97
27112;4;10;2018;"4210653397569102";123454839;3;"Gas";13.66
27113;4;6;2018;"4210653397569102";123454839;144;"Bills";20.83
27114;8;9;2018;"4210653397569102";123454839;117;"Bills";28.87
27115;14;11;2018;"4210653397569102";123454839;52;"Test";1.18
27116;6;7;2018;"4210653397569102";123454839;91;"Grocery";72.41
27117;4;5;2018;"4210653397569102";123454839;180;"Test";21.02
27118;17;4;2018;"4210653397569102";123454839;42;"Education";80.04
27119;27;3;2018;"4210653397569102";123454839;21;"Healthcare";75.36
27120;18;10;2018;"4210653397569102";123454839;83;"Bills";7.54
27121;16;4;2018;"4210653397569102";123454839;58;"Test";16.2
27122;1;7;2018;"4210653397569102";123454839;114;"Education";67.3
27123;13;6;2018;"4210653397569102";123454839;70;"Bills";16.16
27124;22;4;2018;"4210653397569102";123454839;145;"Gas";44.86
27125;6;7;2018;"4210653397569102";123454839;125;"Gas";58.62
27126;3;6;2018;"4210653397569102";123454839;39;"Grocery";87.54
27127;4;1;2018;"4210653397569102";123454839;80;"Bills";74.27
27128;24;1;2018;"4210653397569102";123454839;117;"Test";85.82
27129;9;11;2018;"4210653397569102";123454839;25;"Grocery";96.65
27130;14;9;2018;"4210653397569102";123454839;123;"Education";82.17
27131;16;3;2018;"4210653397569102";123454839;93;"Grocery";96.34
27132;20;6;2018;"4210653397569102";123454839;131;"Test";13.66
27133;15;10;2018;"4210653397569102";123454839;7;"Bills";96.0
27134;17;7;2018;"4210653397569102";123454839;192;"Bills";75.55
27135;22;7;2018;"4210653397569102";123454839;44;"Entertainment";25.59
27136;8;4;2018;"4210653397569102";123454839;52;"Healthcare";3.21
27137;5;7;2018;"4210653397569102";123454839;135;"Test";48.28
27138;8;7;2018;"4210653397569102";123454839;168;"Grocery";44.65
27139;27;4;2018;"4210653397569102";123454839;47;"Test";63.68
27140;7;2;2018;"4210653397569102";123454839;20;"Bills";18.04
27141;2;6;2018;"4210653397569102";123454839;111;"Test";5.31
27142;27;8;2018;"4210653380520027";123454829;54;"Bills";88.67
27143;11;3;2018;"4210653380520027";123454829;22;"Gas";52.74
27144;5;8;2018;"4210653380520027";123454829;27;"Bills";23.25
27145;27;3;2018;"4210653380520027";123454829;36;"Healthcare";16.59
27146;10;6;2018;"4210653380520027";123454829;43;"Grocery";81.55
27147;4;8;2018;"4210653380520027";123454829;85;"Education";78.84
27148;7;3;2018;"4210653367856362";123454819;47;"Entertainment";7.26
27149;27;7;2018;"4210653367856362";123454819;81;"Bills";48.23
27150;11;12;2018;"4210653367856362";123454819;99;"Bills";63.56
27151;22;12;2018;"4210653367856362";123454819;14;"Gas";43.31
27152;26;6;2018;"4210653367856362";123454819;135;"Entertainment";70.73
27153;15;11;2018;"4210653367856362";123454819;22;"Entertainment";53.35
27154;18;5;2018;"4210653367856362";123454819;124;"Bills";42.26
27155;25;4;2018;"4210653367856362";123454819;144;"Bills";59.94
27156;23;3;2018;"4210653367856362";123454819;45;"Entertainment";55.7
27157;26;10;2018;"4210653367856362";123454819;48;"Education";33.34
27158;15;10;2018;"4210653367856362";123454819;100;"Bills";78.37
27159;26;1;2018;"4210653367856362";123454819;105;"Grocery";44.9
27160;12;12;2018;"4210653367856362";123454819;23;"Gas";68.88
27161;23;12;2018;"4210653367856362";123454819;156;"Gas";33.78
27162;6;2;2018;"4210653367856362";123454819;3;"Bills";63.33
27163;12;4;2018;"4210653367856362";123454819;27;"Healthcare";70.3
27164;22;4;2018;"4210653367856362";123454819;117;"Gas";22.13
27165;15;4;2018;"4210653367856362";123454819;105;"Grocery";94.57
27166;9;10;2018;"4210653367856362";123454819;91;"Entertainment";78.65
27167;15;9;2018;"4210653367856362";123454819;8;"Education";52.34
27168;13;10;2018;"4210653367856362";123454819;109;"Grocery";91.12
27169;6;9;2018;"4210653367856362";123454819;175;"Grocery";1.93
27170;24;2;2018;"4210653367856362";123454819;121;"Bills";9.92
27171;13;4;2018;"4210653367856362";123454819;119;"Gas";55.92
27172;17;4;2018;"4210653367856362";123454819;83;"Healthcare";83.12
27173;11;12;2018;"4210653367856362";123454819;51;"Test";7.4
27174;24;11;2018;"4210653367856362";123454819;156;"Healthcare";21.55
27175;14;11;2018;"4210653367856362";123454819;109;"Test";29.87
27176;15;5;2018;"4210653367856362";123454819;111;"Grocery";97.09
27177;19;2;2018;"4210653367856362";123454819;66;"Education";81.72
27178;10;9;2018;"4210653367856362";123454819;43;"Gas";18.05
27179;10;3;2018;"4210653367856362";123454819;107;"Test";82.96
27180;11;6;2018;"4210653367856362";123454819;63;"Education";28.08
27181;1;4;2018;"4210653367856362";123454819;43;"Entertainment";76.01
27182;18;5;2018;"4210653367856362";123454819;22;"Test";81.15
27183;18;7;2018;"4210653367856362";123454819;67;"Education";93.63
27184;23;1;2018;"4210653367856362";123454819;45;"Healthcare";88.92
27185;4;7;2018;"4210653367856362";123454819;81;"Grocery";45.92
27186;26;11;2018;"4210653367856362";123454819;49;"Education";68.77
27187;7;6;2018;"4210653367856362";123454819;125;"Healthcare";25.92
27188;14;9;2018;"4210653367856362";123454819;126;"Grocery";24.89
27189;17;1;2018;"4210653367856362";123454819;99;"Healthcare";27.23
27190;15;6;2018;"4210653367856362";123454819;178;"Healthcare";53.59
27191;9;5;2018;"4210653367856362";123454819;156;"Entertainment";70.07
27192;22;7;2018;"4210653367856362";123454819;45;"Healthcare";48.66
27193;4;7;2018;"4210653367856362";123454819;107;"Entertainment";57.36
27194;8;11;2018;"4210653367856362";123454819;79;"Grocery";2.46
27195;9;2;2018;"4210653384348185";123454814;125;"Education";50.6
27196;16;7;2018;"4210653384348185";123454814;126;"Bills";91.79
27197;8;6;2018;"4210653338154903";123454784;99;"Grocery";24.03
27198;21;8;2018;"4210653338154903";123454784;125;"Grocery";91.99
27199;17;3;2018;"4210653338154903";123454784;2;"Healthcare";95.58
27200;10;4;2018;"4210653338154903";123454784;99;"Test";46.98
27201;19;7;2018;"4210653338154903";123454784;156;"Grocery";26.2
27202;25;3;2018;"4210653338154903";123454784;114;"Healthcare";54.08
27203;28;3;2018;"4210653338154903";123454784;60;"Grocery";98.22
27204;9;5;2018;"4210653338154903";123454784;49;"Education";93.41
27205;28;10;2018;"4210653338154903";123454784;16;"Gas";27.53
27206;28;11;2018;"4210653338154903";123454784;119;"Healthcare";84.29
27207;4;3;2018;"4210653338154903";123454784;117;"Gas";76.43
27208;10;2;2018;"4210653338154903";123454784;53;"Gas";49.6
27209;21;5;2018;"4210653338154903";123454784;178;"Education";25.01
27210;21;4;2018;"4210653338154903";123454784;7;"Bills";51.72
27211;27;2;2018;"4210653338154903";123454784;35;"Grocery";76.2
27212;6;8;2018;"4210653338154903";123454784;111;"Healthcare";48.66
27213;10;8;2018;"4210653338154903";123454784;75;"Test";43.27
27214;28;11;2018;"4210653338154903";123454784;23;"Grocery";48.25
27215;5;6;2018;"4210653338154903";123454784;109;"Healthcare";76.73
27216;22;5;2018;"4210653338154903";123454784;53;"Bills";24.39
27217;19;11;2018;"4210653338154903";123454784;78;"Bills";15.56
27218;14;4;2018;"4210653338154903";123454784;31;"Entertainment";48.85
27219;10;4;2018;"4210653338154903";123454784;15;"Entertainment";77.94
27220;7;10;2018;"4210653338154903";123454784;44;"Test";22.7
27221;3;2;2018;"4210653338154903";123454784;28;"Healthcare";60.4
27222;25;8;2018;"4210653338154903";123454784;109;"Test";51.48
27223;12;6;2018;"4210653338154903";123454784;111;"Test";73.83
27224;10;5;2018;"4210653338154903";123454784;117;"Bills";33.41
27225;8;9;2018;"4210653338154903";123454784;100;"Education";53.13
27226;27;9;2018;"4210653338154903";123454784;52;"Healthcare";1.6
27227;26;10;2018;"4210653338154903";123454784;54;"Gas";71.03
27228;16;11;2018;"4210653338154903";123454784;72;"Education";70.27
27229;2;1;2018;"4210653338154903";123454784;73;"Test";16.92
27230;11;7;2018;"4210653338154903";123454784;30;"Gas";65.08
27231;3;6;2018;"4210653338154903";123454784;178;"Test";6.54
27232;17;6;2018;"4210653338154903";123454784;156;"Healthcare";89.48
27233;6;5;2018;"4210653338154903";123454784;36;"Entertainment";7.69
27234;13;12;2018;"4210653338154903";123454784;31;"Education";30.75
27235;15;11;2018;"4210653338154903";123454784;180;"Healthcare";78.99
27236;10;8;2018;"4210653338154903";123454784;123;"Bills";28.14
27237;3;9;2018;"4210653338154903";123454784;60;"Gas";67.42
27238;16;8;2018;"4210653338154903";123454784;118;"Entertainment";20.86
27239;21;3;2018;"4210653338154903";123454784;115;"Grocery";59.56
27240;1;8;2018;"4210653338154903";123454784;7;"Test";91.77
27241;22;11;2018;"4210653338154903";123454784;83;"Entertainment";100.4
27242;21;2;2018;"4210653338154903";123454784;11;"Bills";71.83
27243;17;3;2018;"4210653338154903";123454784;20;"Healthcare";65.63
27244;1;2;2018;"4210653338154903";123454784;117;"Entertainment";26.27
27245;9;10;2018;"4210653338154903";123454784;4;"Test";18.64
27246;16;12;2018;"4210653338154903";123454784;2;"Healthcare";31.81
27247;3;8;2018;"4210653338154903";123454784;109;"Entertainment";99.28
27248;26;9;2018;"4210653338154903";123454784;173;"Education";93.17
27249;18;11;2018;"4210653338154903";123454784;145;"Gas";22.25
27250;23;8;2018;"4210653338154903";123454784;56;"Healthcare";41.65
27251;28;8;2018;"4210653338154903";123454784;72;"Gas";50.97
27252;19;6;2018;"4210653338154903";123454784;15;"Gas";66.28
27253;27;8;2018;"4210653338154903";123454784;170;"Gas";32.05
27254;3;2;2018;"4210653338154903";123454784;28;"Education";51.24
27255;27;12;2018;"4210653338154903";123454784;104;"Education";47.63
27256;25;2;2018;"4210653338154903";123454784;50;"Education";52.93
27257;28;7;2018;"4210653338154903";123454784;42;"Entertainment";25.14
27258;4;5;2018;"4210653338154903";123454784;15;"Gas";43.9
27259;22;1;2018;"4210653338154903";123454784;111;"Gas";55.34
27260;26;3;2018;"4210653338154903";123454784;54;"Healthcare";82.32
27261;11;3;2018;"4210653338154903";123454784;25;"Gas";33.01
27262;10;5;2018;"4210653338154903";123454784;37;"Grocery";87.54
27263;10;12;2018;"4210653338154903";123454784;31;"Education";62.39
27264;15;9;2018;"4210653338154903";123454784;4;"Test";60.98
27265;2;3;2018;"4210653338154903";123454784;117;"Bills";68.42
27266;15;8;2018;"4210653338154903";123454784;28;"Test";63.21
27267;17;8;2018;"4210653338154903";123454784;90;"Entertainment";33.17
27268;6;9;2018;"4210653338154903";123454784;139;"Grocery";11.7
27269;24;10;2018;"4210653338154903";123454784;89;"Bills";95.67
27270;23;12;2018;"4210653338154903";123454784;74;"Gas";26.07
27271;23;11;2018;"4210653338154903";123454784;43;"Entertainment";22.21
27272;22;8;2018;"4210653338154903";123454784;89;"Bills";88.11
27273;2;11;2018;"4210653396887042";123454750;125;"Gas";38.43
27274;28;7;2018;"4210653396887042";123454750;28;"Education";14.09
27275;9;2;2018;"4210653396887042";123454750;43;"Bills";37.89
27276;4;2;2018;"4210653396887042";123454750;18;"Entertainment";17.75
27277;19;10;2018;"4210653328786353";123454745;166;"Test";76.66
27278;21;8;2018;"4210653328786353";123454745;23;"Education";70.15
27279;22;9;2018;"4210653328786353";123454745;119;"Bills";91.74
27280;28;10;2018;"4210653328786353";123454745;104;"Gas";14.83
27281;20;2;2018;"4210653328786353";123454745;104;"Education";99.81
27282;10;5;2018;"4210653328786353";123454745;4;"Healthcare";97.28
27283;15;5;2018;"4210653328786353";123454745;105;"Gas";38.79
27284;1;12;2018;"4210653328786353";123454745;49;"Bills";47.09
27285;17;9;2018;"4210653328786353";123454745;78;"Education";15.8
27286;2;7;2018;"4210653328786353";123454745;47;"Entertainment";67.57
27287;7;12;2018;"4210653328786353";123454745;67;"Bills";76.67
27288;2;9;2018;"4210653328786353";123454745;104;"Education";16.02
27289;26;8;2018;"4210653328786353";123454745;48;"Gas";9.85
27290;28;6;2018;"4210653328786353";123454745;136;"Healthcare";18.69
27291;10;12;2018;"4210653328786353";123454745;144;"Healthcare";43.96
27292;1;5;2018;"4210653328786353";123454745;125;"Bills";96.29
27293;17;3;2018;"4210653328786353";123454745;27;"Entertainment";28.26
27294;15;8;2018;"4210653328786353";123454745;51;"Gas";1.57
27295;22;5;2018;"4210653328786353";123454745;124;"Entertainment";76.8
27296;12;8;2018;"4210653328786353";123454745;47;"Grocery";57.67
27297;14;7;2018;"4210653328786353";123454745;144;"Test";26.55
27298;6;8;2018;"4210653328786353";123454745;51;"Education";100.27
27299;22;10;2018;"4210653328786353";123454745;119;"Test";23.64
27300;18;10;2018;"4210653328786353";123454745;170;"Grocery";86.37
27301;20;10;2018;"4210653328659677";123454719;81;"Bills";68.87
27302;10;11;2018;"4210653328659677";123454719;9;"Gas";64.41
27303;24;5;2018;"4210653328659677";123454719;38;"Healthcare";31.67
27304;12;5;2018;"4210653328659677";123454719;118;"Education";82.79
27305;2;10;2018;"4210653328659677";123454719;51;"Grocery";36.4
27306;1;4;2018;"4210653328659677";123454719;119;"Grocery";68.12
27307;12;11;2018;"4210653328659677";123454719;46;"Gas";80.94
27308;9;4;2018;"4210653328659677";123454719;156;"Entertainment";67.85
27309;9;2;2018;"4210653328659677";123454719;93;"Entertainment";59.25
27310;12;6;2018;"4210653328659677";123454719;54;"Test";2.89
27311;11;8;2018;"4210653328659677";123454719;95;"Test";18.59
27312;1;8;2018;"4210653328659677";123454719;156;"Grocery";9.3
27313;6;1;2018;"4210653328659677";123454719;170;"Healthcare";43.02
27314;18;1;2018;"4210653328659677";123454719;70;"Healthcare";59.59
27315;28;9;2018;"4210653328659677";123454719;21;"Gas";26.1
27316;7;5;2018;"4210653328659677";123454719;107;"Entertainment";96.22
27317;19;2;2018;"4210653328659677";123454719;63;"Grocery";53.98
27318;28;2;2018;"4210653328659677";123454719;42;"Gas";83.06
27319;25;6;2018;"4210653328659677";123454719;125;"Healthcare";27.64
27320;26;9;2018;"4210653328659677";123454719;3;"Education";52.48
27321;9;5;2018;"4210653328659677";123454719;49;"Gas";96.01
27322;8;12;2018;"4210653328659677";123454719;4;"Gas";55.06
27323;9;7;2018;"4210653328659677";123454719;18;"Entertainment";89.74
27324;27;7;2018;"4210653328659677";123454719;77;"Test";67.09
27325;3;5;2018;"4210653328659677";123454719;158;"Grocery";29.6
27326;15;6;2018;"4210653328659677";123454719;45;"Entertainment";69.81
27327;2;12;2018;"4210653328659677";123454719;91;"Test";75.77
27328;5;12;2018;"4210653328659677";123454719;43;"Entertainment";97.51
27329;6;9;2018;"4210653328659677";123454719;114;"Bills";80.73
27330;24;10;2018;"4210653328659677";123454719;115;"Education";89.08
27331;20;8;2018;"4210653328659677";123454719;103;"Bills";28.94
27332;6;11;2018;"4210653328659677";123454719;39;"Test";18.53
27333;9;12;2018;"4210653328659677";123454719;7;"Healthcare";75.22
27334;4;8;2018;"4210653328659677";123454719;173;"Test";56.13
27335;28;9;2018;"4210653328659677";123454719;50;"Bills";3.31
27336;10;11;2018;"4210653328659677";123454719;104;"Gas";70.26
27337;18;10;2018;"4210653328659677";123454719;38;"Healthcare";42.19
27338;7;10;2018;"4210653328659677";123454719;99;"Gas";24.0
27339;3;12;2018;"4210653312837854";123454698;160;"Bills";52.59
27340;20;5;2018;"4210653312837854";123454698;144;"Entertainment";86.05
27341;14;11;2018;"4210653312837854";123454698;156;"Grocery";52.68
27342;17;7;2018;"4210653312837854";123454698;39;"Education";17.02
27343;26;2;2018;"4210653312837854";123454698;117;"Bills";46.28
27344;8;12;2018;"4210653312837854";123454698;164;"Bills";50.72
27345;28;9;2018;"4210653312837854";123454698;19;"Grocery";90.51
27346;2;8;2018;"4210653312837854";123454698;27;"Education";22.9
27347;24;9;2018;"4210653312837854";123454698;80;"Education";46.58
27348;3;10;2018;"4210653312837854";123454698;170;"Entertainment";61.15
27349;22;10;2018;"4210653312837854";123454698;100;"Education";84.66
27350;14;8;2018;"4210653312837854";123454698;16;"Education";62.12
27351;4;1;2018;"4210653312837854";123454698;14;"Test";50.19
27352;4;2;2018;"4210653312837854";123454698;51;"Grocery";91.26
27353;15;1;2018;"4210653312837854";123454698;144;"Entertainment";3.49
27354;14;9;2018;"4210653312837854";123454698;77;"Healthcare";5.45
27355;6;4;2018;"4210653312837854";123454698;99;"Bills";70.76
27356;11;11;2018;"4210653312837854";123454698;32;"Entertainment";40.45
27357;11;6;2018;"4210653312837854";123454698;70;"Entertainment";26.48
27358;7;10;2018;"4210653312837854";123454698;1;"Grocery";33.67
27359;22;5;2018;"4210653312837854";123454698;100;"Test";11.01
27360;3;12;2018;"4210653312837854";123454698;8;"Entertainment";72.55
27361;5;9;2018;"4210653312837854";123454698;93;"Test";62.0
27362;3;11;2018;"4210653312837854";123454698;46;"Entertainment";79.1
27363;11;11;2018;"4210653312837854";123454698;123;"Healthcare";11.78
27364;10;3;2018;"4210653312837854";123454698;63;"Healthcare";96.71
27365;23;9;2018;"4210653312837854";123454698;50;"Healthcare";49.96
27366;12;9;2018;"4210653312837854";123454698;164;"Grocery";43.12
27367;26;11;2018;"4210653312837854";123454698;66;"Entertainment";98.6
27368;19;4;2018;"4210653312837854";123454698;79;"Test";22.64
27369;3;6;2018;"4210653312837854";123454698;117;"Gas";82.33
27370;17;9;2018;"4210653312837854";123454698;78;"Education";82.42
27371;21;6;2018;"4210653312837854";123454698;27;"Entertainment";99.2
27372;5;11;2018;"4210653312837854";123454698;60;"Test";22.31
27373;10;2;2018;"4210653312837854";123454698;168;"Healthcare";34.56
27374;9;1;2018;"4210653312837854";123454698;18;"Test";80.82
27375;8;11;2018;"4210653312837854";123454698;156;"Grocery";33.99
27376;9;8;2018;"4210653312837854";123454698;164;"Gas";75.07
27377;20;1;2018;"4210653312837854";123454698;53;"Bills";83.75
27378;25;3;2018;"4210653312837854";123454698;56;"Gas";44.51
27379;28;5;2018;"4210653312837854";123454698;51;"Healthcare";32.84
27380;22;4;2018;"4210653312837854";123454698;47;"Bills";82.34
27381;10;6;2018;"4210653312837854";123454698;31;"Grocery";26.23
27382;13;10;2018;"4210653312837854";123454698;144;"Bills";41.92
27383;6;9;2018;"4210653312837854";123454698;31;"Test";94.26
27384;3;1;2018;"4210653312837854";123454698;29;"Entertainment";33.55
27385;16;3;2018;"4210653312837854";123454698;45;"Gas";35.09
27386;16;2;2018;"4210653312837854";123454698;72;"Test";72.04
27387;16;8;2018;"4210653312837854";123454698;45;"Education";21.92
27388;7;12;2018;"4210653312837854";123454698;114;"Grocery";38.97
